id_venda,data,id_cliente,id_vendedor,id_formapag,id_produto,quantidadeVendida,desconto,custoTotal,valorVendaBruta
425,2026-02-23,15,2,1,8,2,0.02,4.5,6.5249999999999995
426,2026-01-05,27,1,3,23,2,0.02,31.18,54.565
427,2026-01-06,92,2,1,22,3,0.02,22.35,39.1125
428,2026-03-13,64,3,4,33,3,0.01,33.75,59.0625
429,2026-04-27,53,2,3,17,1,0.02,65.45,114.53750000000001
430,2026-08-18,54,2,4,16,1,0.03,54.15,94.7625
431,2026-06-11,66,3,1,31,4,0.0,41.0,71.75
432,2026-03-06,89,2,1,5,2,0.02,308.5,447.325
433,2026-05-08,23,3,4,27,2,0.03,15.98,27.965
434,2026-06-04,89,2,4,31,2,0.01,20.5,35.875
435,2026-08-28,25,1,4,31,2,0.02,20.5,35.875
436,2026-03-06,46,3,3,6,3,0.03,4.62,6.699
437,2026-04-04,13,1,4,28,4,0.01,30.08,52.64
438,2026-02-25,86,3,2,5,2,0.05,308.5,447.325
439,2026-05-09,33,3,1,25,2,0.01,25.3,44.275
440,2026-05-15,4,2,3,29,3,0.01,25.56,44.730000000000004
441,2026-07-31,32,2,4,3,2,0.04,150.48,218.19599999999997
442,2026-03-28,22,1,4,28,4,0.02,30.08,52.64
443,2026-04-28,85,2,1,17,1,0.01,65.45,114.53750000000001
444,2026-04-16,8,3,2,3,1,0.05,75.24,109.09799999999998
445,2026-06-29,42,1,1,8,2,0.03,4.5,6.5249999999999995
446,2026-04-03,26,2,3,28,3,0.01,22.56,39.480000000000004
447,2026-05-25,98,1,4,17,1,0.05,65.45,114.53750000000001
448,2026-07-31,16,1,1,24,3,0.05,37.349999999999994,65.3625
449,2026-07-18,28,1,2,24,4,0.02,49.8,87.14999999999999
450,2026-04-13,79,3,1,30,4,0.02,65.8,115.14999999999999
451,2026-04-14,59,2,1,34,2,0.04,19.78,34.615
452,2026-07-27,18,3,4,3,1,0.05,75.24,109.09799999999998
453,2026-05-19,40,2,1,6,3,0.04,4.62,6.699
454,2026-01-24,10,1,3,4,1,0.02,95.35,138.2575
455,2026-04-22,9,2,1,24,4,0.02,49.8,87.14999999999999
456,2026-06-16,17,3,1,7,3,0.03,43.5,63.074999999999996
457,2026-02-25,56,1,1,16,1,0.03,54.15,94.7625
458,2026-07-14,97,3,1,28,1,0.04,7.52,13.16
459,2026-06-16,34,2,3,7,2,0.05,29.0,42.05
460,2026-07-11,31,1,1,10,4,0.04,13.4,23.45
461,2026-01-20,55,1,2,5,4,0.05,617.0,894.65
462,2026-03-30,10,2,3,3,4,0.01,300.96,436.39199999999994
463,2026-01-27,65,3,3,18,3,0.01,231.95999999999998,405.93
464,2026-02-13,83,1,1,22,1,0.03,7.45,13.0375
465,2026-07-13,81,3,3,23,3,0.03,46.769999999999996,81.8475
466,2026-03-19,7,2,1,11,1,0.04,5.75,10.0625
467,2026-05-27,99,1,2,24,4,0.04,49.8,87.14999999999999
468,2026-04-30,33,3,4,16,2,0.04,108.3,189.525
469,2026-03-06,91,2,3,31,4,0.02,41.0,71.75
470,2026-06-09,41,2,1,25,4,0.05,50.6,88.55
471,2026-08-08,75,1,2,21,2,0.0,4.5,7.875
472,2026-01-14,12,3,1,1,4,0.01,160.44,232.63799999999998
473,2026-06-18,23,1,2,32,3,0.0,37.410000000000004,65.4675
474,2026-03-12,95,1,3,29,1,0.0,8.52,14.91
475,2026-02-25,75,3,2,17,1,0.03,65.45,114.53750000000001
476,2026-01-15,80,1,1,21,3,0.03,6.75,11.8125
477,2026-05-13,96,2,4,7,2,0.04,29.0,42.05
478,2026-04-20,67,2,1,20,2,0.04,9.5,16.625
479,2026-08-21,4,3,2,28,4,0.04,30.08,52.64
480,2026-01-15,55,1,4,23,3,0.04,46.769999999999996,81.8475
481,2026-07-04,15,2,4,7,3,0.04,43.5,63.074999999999996
482,2026-05-30,13,1,3,5,3,0.04,462.75,670.9875
483,2026-01-21,15,2,2,31,4,0.01,41.0,71.75
484,2026-02-13,63,1,1,27,2,0.02,15.98,27.965
485,2026-01-13,46,1,4,34,1,0.03,9.89,17.3075
486,2026-04-17,37,1,3,27,3,0.01,23.97,41.9475
487,2026-07-16,63,3,2,28,2,0.03,15.04,26.32
488,2026-01-14,16,2,4,2,3,0.03,204.45000000000002,296.45250000000004
489,2026-06-06,4,1,1,31,4,0.02,41.0,71.75
490,2026-08-12,52,2,3,16,1,0.04,54.15,94.7625
491,2026-02-27,30,3,3,28,3,0.0,22.56,39.480000000000004
492,2026-04-09,13,1,3,10,1,0.03,3.35,5.8625
493,2026-04-01,33,2,3,29,3,0.04,25.56,44.730000000000004
494,2026-05-29,33,1,3,5,1,0.01,154.25,223.6625
495,2026-02-20,96,2,4,2,3,0.01,204.45000000000002,296.45250000000004
496,2026-04-22,13,1,3,7,3,0.05,43.5,63.074999999999996
497,2026-03-28,92,3,2,19,4,0.01,18.16,31.78
498,2026-04-10,7,3,3,13,3,0.02,16.259999999999998,28.455
499,2026-03-12,19,1,2,7,2,0.03,29.0,42.05
500,2026-03-04,73,2,1,5,3,0.0,462.75,670.9875
501,2026-03-28,28,1,3,8,3,0.02,6.75,9.7875
502,2026-02-24,50,2,1,34,4,0.03,39.56,69.23
503,2026-01-28,39,3,4,4,1,0.05,95.35,138.2575
504,2026-01-03,87,2,4,21,2,0.02,4.5,7.875
505,2026-02-19,94,1,1,24,2,0.04,24.9,43.574999999999996
506,2026-03-19,9,1,4,23,2,0.04,31.18,54.565
507,2026-07-09,46,2,2,24,2,0.04,24.9,43.574999999999996
508,2026-01-19,76,2,2,21,2,0.01,4.5,7.875
509,2026-07-17,72,2,2,23,3,0.0,46.769999999999996,81.8475
510,2026-06-13,49,1,3,1,4,0.0,160.44,232.63799999999998
511,2026-07-24,68,3,3,25,1,0.04,12.65,22.1375
512,2026-06-03,93,3,3,30,1,0.04,16.45,28.787499999999998
513,2026-07-28,72,2,2,10,4,0.0,13.4,23.45
514,2026-07-31,37,2,2,5,4,0.01,617.0,894.65
515,2026-08-04,79,2,2,6,2,0.04,3.08,4.466
516,2026-05-21,55,2,4,16,3,0.01,162.45,284.2875
517,2026-06-09,56,3,1,18,3,0.03,231.95999999999998,405.93
518,2026-02-05,24,3,1,26,2,0.02,27.5,48.125
519,2026-04-24,76,2,3,5,2,0.02,308.5,447.325
520,2026-01-27,95,1,3,16,2,0.01,108.3,189.525
521,2026-06-03,74,1,3,13,1,0.02,5.42,9.485
522,2026-04-04,27,2,4,29,4,0.05,34.08,59.64
523,2026-03-27,42,3,2,11,2,0.0,11.5,20.125
524,2026-05-28,69,1,1,34,1,0.05,9.89,17.3075
525,2026-07-23,12,1,4,4,3,0.02,286.04999999999995,414.7725
526,2026-06-26,37,3,4,7,2,0.03,29.0,42.05
527,2026-04-15,54,1,4,18,1,0.0,77.32,135.31
528,2026-06-25,46,2,2,26,3,0.0,41.25,72.1875
529,2026-08-31,19,1,3,20,4,0.04,19.0,33.25
530,2026-06-13,22,3,4,22,1,0.01,7.45,13.0375
531,2026-07-24,34,1,3,13,2,0.03,10.84,18.97
532,2026-06-11,69,3,1,27,3,0.01,23.97,41.9475
533,2026-05-13,67,3,3,9,4,0.02,8.6,15.049999999999999
534,2026-07-29,66,1,4,20,3,0.04,14.25,24.9375
535,2026-07-03,39,2,4,4,1,0.03,95.35,138.2575
536,2026-05-27,89,2,1,11,3,0.02,17.25,30.1875
537,2026-07-31,4,3,3,15,1,0.02,11.58,20.265
538,2026-06-17,51,2,4,6,2,0.04,3.08,4.466
539,2026-07-21,27,2,1,22,3,0.03,22.35,39.1125
540,2026-03-30,27,2,3,13,1,0.03,5.42,9.485
541,2026-07-22,29,1,3,8,3,0.01,6.75,9.7875
542,2026-07-10,26,3,4,28,3,0.05,22.56,39.480000000000004
543,2026-03-19,60,2,4,3,3,0.01,225.71999999999997,327.294
544,2026-04-25,37,3,1,23,3,0.04,46.769999999999996,81.8475
545,2026-08-06,60,3,3,14,2,0.02,16.9,29.574999999999996
546,2026-03-10,17,1,4,19,4,0.04,18.16,31.78
547,2026-07-17,5,3,3,18,4,0.02,309.28,541.24
548,2026-02-05,43,3,1,2,4,0.03,272.6,395.27000000000004
549,2026-01-19,2,1,4,14,1,0.04,8.45,14.787499999999998
550,2026-03-27,80,2,4,6,4,0.04,6.16,8.932
551,2026-06-12,16,3,2,26,3,0.03,41.25,72.1875
552,2026-07-25,49,1,3,3,3,0.02,225.71999999999997,327.294
553,2026-05-12,78,1,3,29,4,0.05,34.08,59.64
554,2026-01-08,35,2,3,14,2,0.05,16.9,29.574999999999996
555,2026-02-03,50,1,2,23,4,0.03,62.36,109.13
556,2026-05-07,1,3,1,7,2,0.04,29.0,42.05
557,2026-08-12,3,3,1,33,1,0.04,11.25,19.6875
558,2026-03-27,51,2,3,19,3,0.03,13.620000000000001,23.835
559,2026-03-16,11,2,1,22,2,0.04,14.9,26.075
560,2026-01-29,70,2,1,2,3,0.01,204.45000000000002,296.45250000000004
561,2026-02-14,15,2,4,15,3,0.03,34.74,60.795
562,2026-03-20,65,1,3,18,1,0.02,77.32,135.31
563,2026-07-02,57,3,2,3,3,0.01,225.71999999999997,327.294
564,2026-03-04,45,1,2,22,2,0.01,14.9,26.075
565,2026-06-20,51,1,2,22,3,0.0,22.35,39.1125
566,2026-07-31,16,1,2,3,1,0.05,75.24,109.09799999999998
567,2026-01-01,34,1,2,9,4,0.03,8.6,15.049999999999999
568,2026-01-08,38,2,1,31,3,0.04,30.75,53.8125
569,2026-01-21,99,3,3,28,4,0.01,30.08,52.64
570,2026-08-21,12,3,2,24,3,0.0,37.349999999999994,65.3625
571,2026-02-02,97,1,2,30,2,0.02,32.9,57.574999999999996
572,2026-01-28,8,1,3,10,4,0.03,13.4,23.45
573,2026-01-30,75,2,3,7,2,0.03,29.0,42.05
574,2026-02-25,39,1,3,31,4,0.04,41.0,71.75
575,2026-02-18,48,3,1,26,4,0.0,55.0,96.25
576,2026-04-24,72,1,4,28,4,0.03,30.08,52.64
577,2026-07-10,73,2,1,25,2,0.05,25.3,44.275
578,2026-03-05,40,3,4,26,2,0.01,27.5,48.125
579,2026-06-25,63,3,2,1,2,0.05,80.22,116.31899999999999
580,2026-07-02,1,3,4,32,3,0.02,37.410000000000004,65.4675
581,2026-06-03,9,2,3,34,2,0.02,19.78,34.615
582,2026-06-23,93,1,3,5,4,0.0,617.0,894.65
583,2026-04-25,71,3,1,9,4,0.02,8.6,15.049999999999999
584,2026-03-02,36,1,1,28,4,0.02,30.08,52.64
585,2026-08-04,86,2,3,10,3,0.05,10.05,17.5875
586,2026-02-26,4,1,1,14,1,0.01,8.45,14.787499999999998
587,2026-07-30,12,1,2,28,2,0.05,15.04,26.32
588,2026-03-07,72,1,2,18,4,0.04,309.28,541.24
589,2026-01-02,36,3,1,9,3,0.0,6.449999999999999,11.2875
590,2026-07-15,68,1,3,25,1,0.05,12.65,22.1375
591,2026-05-21,91,1,1,26,2,0.02,27.5,48.125
592,2026-07-17,71,2,4,30,1,0.01,16.45,28.787499999999998
593,2026-03-06,22,3,1,16,1,0.02,54.15,94.7625
594,2026-05-26,57,2,3,26,4,0.05,55.0,96.25
595,2026-01-14,6,2,4,10,4,0.04,13.4,23.45
596,2026-04-21,44,1,3,30,4,0.02,65.8,115.14999999999999
597,2026-07-23,55,2,3,12,2,0.02,13.16,23.03
598,2026-04-28,22,1,3,20,3,0.05,14.25,24.9375
599,2026-03-13,94,1,3,30,3,0.0,49.349999999999994,86.3625
600,2026-08-17,80,1,1,32,2,0.01,24.94,43.645
601,2026-01-05,21,3,4,24,3,0.04,37.349999999999994,65.3625
602,2026-06-11,38,2,2,28,3,0.03,22.56,39.480000000000004
603,2026-06-26,9,1,2,26,2,0.03,27.5,48.125
604,2026-06-23,72,2,1,8,1,0.04,2.25,3.2624999999999997
605,2026-03-05,8,1,3,25,4,0.02,50.6,88.55
606,2026-04-07,93,2,2,6,1,0.03,1.54,2.233
607,2026-08-21,98,2,4,20,2,0.01,9.5,16.625
608,2026-01-22,71,3,4,34,1,0.02,9.89,17.3075
609,2026-06-11,82,1,3,9,3,0.02,6.449999999999999,11.2875
610,2026-08-17,16,2,2,14,3,0.02,25.349999999999998,44.3625
611,2026-05-25,13,3,2,28,1,0.03,7.52,13.16
612,2026-05-07,21,2,4,2,4,0.04,272.6,395.27000000000004
613,2026-01-30,45,1,1,20,3,0.02,14.25,24.9375
614,2026-06-23,97,1,4,6,1,0.03,1.54,2.233
615,2026-06-13,96,1,1,26,3,0.01,41.25,72.1875
616,2026-04-27,35,3,3,16,1,0.02,54.15,94.7625
617,2026-01-23,50,1,3,31,1,0.01,10.25,17.9375
618,2026-07-31,78,1,2,31,4,0.02,41.0,71.75
619,2026-01-16,96,1,1,11,4,0.03,23.0,40.25
620,2026-05-16,67,1,4,32,2,0.01,24.94,43.645
621,2026-02-13,49,1,3,34,1,0.02,9.89,17.3075
622,2026-08-24,2,3,2,7,3,0.02,43.5,63.074999999999996
623,2026-08-11,59,1,4,3,2,0.04,150.48,218.19599999999997
624,2026-01-24,80,1,1,31,1,0.03,10.25,17.9375
625,2026-04-15,5,1,3,32,4,0.03,49.88,87.29
626,2026-02-14,90,3,3,6,1,0.04,1.54,2.233
627,2026-03-21,17,1,2,2,3,0.0,204.45000000000002,296.45250000000004
628,2026-05-09,78,1,4,11,4,0.04,23.0,40.25
629,2026-05-18,47,1,2,25,4,0.02,50.6,88.55
630,2026-02-03,86,3,4,31,4,0.04,41.0,71.75
631,2026-03-28,20,3,4,23,2,0.04,31.18,54.565
632,2026-01-20,26,1,3,6,2,0.02,3.08,4.466
633,2026-08-22,41,2,3,8,3,0.02,6.75,9.7875
634,2026-05-07,27,1,1,29,2,0.04,17.04,29.82
635,2026-03-31,81,1,2,17,1,0.02,65.45,114.53750000000001
636,2026-04-29,39,2,2,3,1,0.03,75.24,109.09799999999998
637,2026-04-22,21,1,3,23,4,0.01,62.36,109.13
638,2026-08-21,25,1,1,14,2,0.0,16.9,29.574999999999996
639,2026-04-29,7,1,3,28,3,0.05,22.56,39.480000000000004
640,2026-08-31,73,3,1,12,2,0.02,13.16,23.03
641,2026-06-13,88,1,2,27,3,0.02,23.97,41.9475
642,2026-06-24,86,1,1,3,4,0.04,300.96,436.39199999999994
643,2026-01-13,23,1,1,9,1,0.02,2.15,3.7624999999999997
644,2026-04-11,77,1,3,25,1,0.05,12.65,22.1375
645,2026-03-19,51,3,4,12,4,0.03,26.32,46.06
646,2026-01-09,36,3,4,30,4,0.05,65.8,115.14999999999999
647,2026-04-08,21,1,1,16,3,0.01,162.45,284.2875
648,2026-07-28,73,2,2,11,3,0.02,17.25,30.1875
649,2026-07-17,78,2,4,2,2,0.03,136.3,197.63500000000002
650,2026-06-01,74,3,4,10,3,0.01,10.05,17.5875
651,2026-08-04,71,2,4,13,3,0.03,16.259999999999998,28.455
652,2026-04-30,67,2,3,1,3,0.04,120.33,174.4785
653,2026-05-01,92,1,4,12,4,0.02,26.32,46.06
654,2026-07-25,32,1,1,13,4,0.0,21.68,37.94
655,2026-02-18,81,1,3,29,4,0.02,34.08,59.64
656,2026-07-07,24,2,1,13,4,0.01,21.68,37.94
657,2026-03-17,79,3,4,7,2,0.03,29.0,42.05
658,2026-08-24,40,2,3,6,4,0.04,6.16,8.932
659,2026-07-29,95,3,4,17,2,0.02,130.9,229.07500000000002
660,2026-02-16,2,1,4,4,4,0.03,381.4,553.03
661,2026-07-29,90,2,4,22,4,0.01,29.8,52.15
662,2026-03-04,90,3,1,9,1,0.03,2.15,3.7624999999999997
663,2026-01-26,67,2,4,13,3,0.03,16.259999999999998,28.455
664,2026-06-12,13,3,3,31,2,0.0,20.5,35.875
665,2026-06-09,81,1,3,13,3,0.02,16.259999999999998,28.455
666,2026-01-21,42,3,4,29,3,0.03,25.56,44.730000000000004
667,2026-01-05,38,3,1,34,4,0.04,39.56,69.23
668,2026-01-15,68,1,3,26,3,0.04,41.25,72.1875
669,2026-03-04,11,3,2,17,3,0.03,196.35000000000002,343.6125
670,2026-05-23,37,1,3,8,2,0.05,4.5,6.5249999999999995
671,2026-08-10,32,1,3,17,1,0.01,65.45,114.53750000000001
672,2026-02-27,47,2,3,7,3,0.02,43.5,63.074999999999996
673,2026-07-31,61,3,3,20,2,0.01,9.5,16.625
674,2026-02-13,36,2,4,13,2,0.0,10.84,18.97
675,2026-06-15,55,1,1,32,2,0.04,24.94,43.645
676,2026-04-23,27,2,1,20,3,0.0,14.25,24.9375
677,2026-08-27,38,3,2,2,3,0.01,204.45000000000002,296.45250000000004
678,2026-06-17,11,3,2,34,1,0.03,9.89,17.3075
679,2026-06-11,27,1,2,30,2,0.04,32.9,57.574999999999996
680,2026-06-25,92,1,2,18,1,0.03,77.32,135.31
681,2026-08-22,39,2,2,28,2,0.04,15.04,26.32
682,2026-02-28,34,1,1,22,2,0.0,14.9,26.075
683,2026-05-27,61,2,2,9,3,0.02,6.449999999999999,11.2875
684,2026-08-06,66,2,4,14,1,0.04,8.45,14.787499999999998
685,2026-01-15,83,3,3,30,4,0.05,65.8,115.14999999999999
686,2026-03-10,2,3,3,11,2,0.0,11.5,20.125
687,2026-04-03,94,3,1,18,1,0.04,77.32,135.31
688,2026-04-29,83,1,3,15,4,0.02,46.32,81.06
689,2026-07-31,8,2,3,21,4,0.02,9.0,15.75
690,2026-05-08,99,3,3,16,2,0.02,108.3,189.525
691,2026-04-03,63,1,1,2,4,0.01,272.6,395.27000000000004
692,2026-01-27,22,2,1,30,3,0.02,49.349999999999994,86.3625
693,2026-01-07,59,2,1,11,4,0.04,23.0,40.25
694,2026-04-16,19,2,3,22,1,0.05,7.45,13.0375
695,2026-08-17,69,3,2,23,2,0.03,31.18,54.565
696,2026-04-18,58,2,2,34,4,0.01,39.56,69.23
697,2026-05-04,27,1,2,12,4,0.04,26.32,46.06
698,2026-06-10,95,1,2,8,4,0.05,9.0,13.049999999999999
699,2026-02-14,3,2,4,20,2,0.04,9.5,16.625
700,2026-02-24,8,1,4,3,3,0.02,225.71999999999997,327.294
701,2026-02-10,25,2,1,24,3,0.01,37.349999999999994,65.3625
702,2026-05-06,40,3,3,5,4,0.02,617.0,894.65
703,2026-03-17,11,1,2,1,1,0.02,40.11,58.159499999999994
704,2026-01-21,22,2,4,22,4,0.01,29.8,52.15
705,2026-08-11,79,3,2,29,3,0.03,25.56,44.730000000000004
706,2026-08-14,40,2,4,28,4,0.04,30.08,52.64
707,2026-04-13,20,3,1,18,4,0.01,309.28,541.24
708,2026-04-17,36,3,1,18,4,0.04,309.28,541.24
709,2026-04-13,97,2,1,9,2,0.05,4.3,7.5249999999999995
710,2026-05-19,64,2,2,13,1,0.01,5.42,9.485
711,2026-08-12,42,1,4,20,4,0.03,19.0,33.25
712,2026-04-25,21,3,3,27,2,0.02,15.98,27.965
713,2026-04-16,10,1,2,23,3,0.01,46.769999999999996,81.8475
714,2026-05-06,15,2,1,17,1,0.0,65.45,114.53750000000001
715,2026-04-21,25,2,3,9,3,0.01,6.449999999999999,11.2875
716,2026-01-16,72,2,4,22,4,0.01,29.8,52.15
717,2026-08-25,45,1,4,5,3,0.03,462.75,670.9875
718,2026-01-20,26,3,2,24,4,0.01,49.8,87.14999999999999
719,2026-04-29,67,2,4,11,2,0.01,11.5,20.125
720,2026-07-22,11,3,4,11,3,0.03,17.25,30.1875
721,2026-07-21,50,2,4,28,3,0.03,22.56,39.480000000000004
722,2026-04-23,25,2,4,2,2,0.05,136.3,197.63500000000002
723,2026-02-05,61,2,3,4,2,0.04,190.7,276.515
724,2026-02-14,38,1,1,19,4,0.02,18.16,31.78
725,2026-03-25,27,2,1,25,3,0.03,37.95,66.4125
726,2026-01-21,99,2,3,29,1,0.01,8.52,14.91
727,2026-01-03,71,1,2,15,1,0.02,11.58,20.265
728,2026-04-08,2,2,2,7,4,0.02,58.0,84.1
729,2026-08-31,75,3,1,33,3,0.02,33.75,59.0625
730,2026-07-25,71,3,2,7,1,0.01,14.5,21.025
731,2026-04-14,23,2,4,17,3,0.04,196.35000000000002,343.6125
732,2026-05-26,36,1,2,31,3,0.02,30.75,53.8125
733,2026-05-08,89,1,3,5,2,0.05,308.5,447.325
734,2026-04-03,81,2,4,28,2,0.01,15.04,26.32
735,2026-06-02,30,3,4,18,4,0.02,309.28,541.24
736,2026-03-05,14,3,1,15,3,0.05,34.74,60.795
737,2026-07-24,30,1,3,10,4,0.01,13.4,23.45
738,2026-06-29,17,3,4,24,1,0.03,12.45,21.787499999999998
739,2026-07-15,55,2,2,5,1,0.02,154.25,223.6625
740,2026-05-05,26,2,2,1,2,0.01,80.22,116.31899999999999
741,2026-01-30,31,2,1,18,3,0.01,231.95999999999998,405.93
742,2026-06-03,69,2,3,15,1,0.03,11.58,20.265
743,2026-05-21,5,1,3,12,2,0.04,13.16,23.03
744,2026-01-29,45,1,3,15,1,0.03,11.58,20.265
745,2026-07-28,50,2,4,25,4,0.02,50.6,88.55
746,2026-04-24,91,3,4,16,4,0.02,216.6,379.05
747,2026-04-21,3,3,2,8,4,0.05,9.0,13.049999999999999
748,2026-08-08,61,2,4,10,2,0.04,6.7,11.725
749,2026-04-23,83,2,1,16,1,0.04,54.15,94.7625
750,2026-01-15,46,2,1,22,2,0.01,14.9,26.075
751,2026-01-30,47,2,4,12,2,0.05,13.16,23.03
752,2026-08-22,22,2,3,29,3,0.03,25.56,44.730000000000004
753,2026-05-29,24,3,2,29,3,0.01,25.56,44.730000000000004
754,2026-01-24,42,1,1,14,1,0.02,8.45,14.787499999999998
755,2026-08-24,27,1,3,30,3,0.02,49.349999999999994,86.3625
756,2026-04-23,21,2,4,12,4,0.01,26.32,46.06
757,2026-04-21,11,1,2,24,4,0.04,49.8,87.14999999999999
758,2026-01-31,72,3,4,13,4,0.01,21.68,37.94
759,2026-08-10,43,3,4,9,3,0.01,6.449999999999999,11.2875
760,2026-07-15,59,2,4,14,2,0.02,16.9,29.574999999999996
761,2026-01-03,34,3,3,17,2,0.01,130.9,229.07500000000002
762,2026-04-27,52,1,1,12,2,0.03,13.16,23.03
763,2026-04-03,83,3,2,16,1,0.04,54.15,94.7625
764,2026-03-17,29,2,4,26,3,0.02,41.25,72.1875
765,2026-05-07,45,2,1,20,2,0.04,9.5,16.625
766,2026-02-03,32,2,3,29,2,0.04,17.04,29.82
767,2026-07-29,46,2,3,30,2,0.02,32.9,57.574999999999996
768,2026-07-16,51,3,1,18,3,0.01,231.95999999999998,405.93
769,2026-07-29,21,1,2,23,2,0.0,31.18,54.565
770,2026-01-31,87,3,3,18,1,0.03,77.32,135.31
771,2026-01-16,44,2,2,4,2,0.03,190.7,276.515
772,2026-07-22,28,1,4,27,4,0.02,31.96,55.93
773,2026-06-15,47,1,3,17,2,0.04,130.9,229.07500000000002
774,2026-02-12,14,3,4,21,1,0.04,2.25,3.9375
775,2026-05-09,50,1,3,26,4,0.04,55.0,96.25
776,2026-04-13,74,3,1,28,1,0.02,7.52,13.16
777,2026-07-21,89,3,1,12,2,0.02,13.16,23.03
778,2026-05-20,94,3,1,16,2,0.04,108.3,189.525
779,2026-01-05,55,2,3,18,4,0.02,309.28,541.24
780,2026-01-30,72,3,2,17,4,0.02,261.8,458.15000000000003
781,2026-04-28,42,3,4,10,1,0.02,3.35,5.8625
782,2026-08-05,43,3,3,21,4,0.0,9.0,15.75
783,2026-03-02,10,2,1,3,1,0.04,75.24,109.09799999999998
784,2026-03-04,39,2,2,33,2,0.03,22.5,39.375
785,2026-08-19,88,3,2,33,4,0.02,45.0,78.75
786,2026-08-25,10,3,3,26,2,0.01,27.5,48.125
787,2026-06-16,21,1,4,1,1,0.01,40.11,58.159499999999994
788,2026-06-24,4,3,3,7,4,0.01,58.0,84.1
789,2026-08-19,87,2,1,12,2,0.05,13.16,23.03
790,2026-04-18,25,1,1,29,3,0.01,25.56,44.730000000000004
791,2026-05-19,82,3,2,25,4,0.04,50.6,88.55
792,2026-03-09,30,2,1,18,2,0.02,154.64,270.62
793,2026-05-16,60,1,4,15,1,0.02,11.58,20.265
794,2026-06-02,38,2,2,11,4,0.04,23.0,40.25
795,2026-03-30,33,2,2,23,4,0.03,62.36,109.13
796,2026-01-14,26,3,2,29,4,0.0,34.08,59.64
797,2026-01-02,36,1,1,2,1,0.01,68.15,98.81750000000001
798,2026-05-01,70,2,4,30,3,0.01,49.349999999999994,86.3625
799,2026-01-15,65,1,3,26,1,0.0,13.75,24.0625
800,2026-02-12,24,3,1,9,3,0.02,6.449999999999999,11.2875
801,2026-04-02,87,1,4,29,2,0.05,17.04,29.82
802,2026-04-04,90,1,2,22,1,0.01,7.45,13.0375
803,2026-04-13,38,2,1,24,1,0.04,12.45,21.787499999999998
804,2026-05-28,43,2,3,14,2,0.0,16.9,29.574999999999996
805,2026-02-21,77,1,3,25,3,0.0,37.95,66.4125
806,2026-07-15,67,3,2,33,2,0.04,22.5,39.375
807,2026-07-27,88,1,4,30,4,0.03,65.8,115.14999999999999
808,2026-03-09,63,2,1,32,4,0.02,49.88,87.29
809,2026-03-05,20,3,2,5,4,0.02,617.0,894.65
810,2026-06-26,71,2,4,23,3,0.04,46.769999999999996,81.8475
811,2026-02-03,58,2,2,32,4,0.02,49.88,87.29
812,2026-02-17,84,3,3,4,3,0.04,286.04999999999995,414.7725
813,2026-04-14,51,3,2,6,3,0.04,4.62,6.699
814,2026-07-06,11,1,4,29,4,0.04,34.08,59.64
815,2026-03-11,43,1,1,23,2,0.03,31.18,54.565
816,2026-04-04,76,2,4,29,1,0.02,8.52,14.91
817,2026-01-29,12,2,4,26,3,0.02,41.25,72.1875
818,2026-05-23,85,2,1,8,4,0.0,9.0,13.049999999999999
819,2026-02-14,33,3,1,5,3,0.0,462.75,670.9875
820,2026-08-01,43,3,1,28,1,0.05,7.52,13.16
821,2026-07-08,98,1,4,7,3,0.04,43.5,63.074999999999996
822,2026-05-30,7,3,2,21,4,0.01,9.0,15.75
823,2026-05-09,50,3,3,3,3,0.04,225.71999999999997,327.294
824,2026-04-29,17,2,2,32,4,0.03,49.88,87.29
825,2026-07-29,59,1,4,32,3,0.0,37.410000000000004,65.4675
826,2026-02-24,11,3,4,25,1,0.02,12.65,22.1375
827,2026-02-11,86,2,2,13,2,0.03,10.84,18.97
828,2026-04-04,87,3,4,31,3,0.05,30.75,53.8125
829,2026-08-31,94,3,2,15,1,0.05,11.58,20.265
830,2026-05-27,82,1,2,6,1,0.02,1.54,2.233
831,2026-03-25,13,3,4,24,4,0.04,49.8,87.14999999999999
832,2026-02-21,16,2,4,15,3,0.03,34.74,60.795
833,2026-07-13,95,1,1,11,1,0.02,5.75,10.0625
834,2026-04-04,34,1,2,11,4,0.0,23.0,40.25
835,2026-01-14,74,1,1,10,3,0.03,10.05,17.5875
836,2026-06-25,14,1,4,24,3,0.01,37.349999999999994,65.3625
837,2026-03-30,32,3,4,33,2,0.02,22.5,39.375
838,2026-07-14,70,2,4,15,1,0.01,11.58,20.265
839,2026-07-23,37,1,3,27,1,0.02,7.99,13.9825
840,2026-02-13,75,3,1,29,4,0.05,34.08,59.64
841,2026-08-29,36,1,4,25,1,0.01,12.65,22.1375
842,2026-02-06,98,2,2,9,3,0.0,6.449999999999999,11.2875
843,2026-03-31,68,2,3,22,2,0.03,14.9,26.075
844,2026-01-27,41,2,1,18,3,0.0,231.95999999999998,405.93
845,2026-06-06,95,1,1,24,1,0.02,12.45,21.787499999999998
846,2026-03-03,61,2,4,19,1,0.03,4.54,7.945
847,2026-05-09,64,3,1,9,3,0.05,6.449999999999999,11.2875
848,2026-04-01,37,2,4,24,1,0.0,12.45,21.787499999999998
849,2026-02-09,43,3,4,10,4,0.0,13.4,23.45
850,2026-08-28,10,3,4,17,2,0.04,130.9,229.07500000000002
